Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
CRLA,B:FPIPO1D09:10,,,,,,,Timber Crater,Webster,Forest,,,581125,4766231,10,NAD83,0,0,8/11/01,,,5185,feet,101,90,6,6,"Highway 138, Forest service road 70, 530, 2308. Heading to Plot 243",Route Description: Travel highway 138 to Desert Forest turn off a.k.a. Forest Service  Rd 70.  Travel 3.7 miles to Rd 530.  Turn right on to Rd 530.  Travel 1.7 miles along Rd 530.  Travel 1.7 miles along Rd 530 to Rd 2308. Turn right.  Travel 1.8 miles t,Previously named FMICO1D0801.  From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:10,8/11/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                 ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:10,10/21/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                        ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:10,7/19/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                   ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:10,8/16/03 9:00,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.  ,11,01Yr02_alt,Re01Year02_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:10,8/16/03 10:31,"JUDU, DASA, PASE",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:10,7/18/11 15:45,,,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,,,,,,,Timber Crater,,Forest,,,581369,4764387,10,NAD83,0,0,7/25/96,,,5239,feet,312,90,5,0, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:11,7/25/96,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                             ,1,00Pro1_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,8/5/99,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                  ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,10/21/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                            ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,7/17/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                        ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,8/28/03 10:10,"JUDU, PASE, JORO,",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:11,7/21/11 14:02,,,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:12,,,,,,,Timber Crater,,Forest,,,581219,4764833,10,NAD83,0,0,9/7/96,,,5205,feet,124,90,4,4, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:12,8/5/99,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                             ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:12,10/21/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                      ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:12,7/18/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                   ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:12,8/19/03 9:21,"JEDE, JUDU, TOKO, ARSI, PASE, BEWI",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:12,7/20/11 11:02,"Barba, Taipale, Erdody, Williams",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:13,,,,,,,Timber Crater,,Forest,,,581295,4765360,10,NAD83,0,0,8/10/01,,,5294,feet,278,98,9,9, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:13,8/10/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                                 ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:13,10/22/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                            ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:13,7/19/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                       ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:13,8/17/03 15:16,"DASA, Boyd, Gipson, JUDU, LAVO, JODA, MARE, PASE",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:13,7/19/11 7:44,"Barba, Erdody, Taipale, Williams",,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,,,,,,,Timber Crater,,Forest,,,581308,4766682,10,NAD83,0,0,8/11/01,,,5197,feet,352,90,3,1, Heading to Plot 0,"Route Description:  Feature Description:  Compass Bearing Feature to Stake: 0Distance from Feature to Stake, meters: 0",From FMH 1028 ,"Subsample comments:  fuel1: From FMH 1052 <Merged from SubSample fuel1_Actual Protocol> fuel1_100 ft fuels: From FMH 1052 fuel2: From FMH 1052 <Merged from SubSample fuel2_Actual Protocol> fuel2_100 ft fuels: From FMH 1052 fuel3: From FMH 1052 <Merged from SubSample fuel3_Actual Protocol> fuel3_100 ft fuels: From FMH 1052 fuel4: From FMH 1052 <Merged from SubSample fuel4_Actual Protocol> fuel4_100 ft fuels: From FMH 1052 herbq3: From FMH 1050 <Merged from SubSample tranq3_Actual Protocol> herbq4: From FMH 1049 <Merged from SubSample tranq4_Actual Protocol> overq1: From FMH 1039 <Merged from SubSample overq1_Actual Protocol> overq2: From FMH 1040 <Merged from SubSample overq2_Actual Protocol> overq3: From FMH 1041 <Merged from SubSample overq3_Actual Protocol> overq4: From FMH 1042 <Merged from SubSample overq4_Actual Protocol> poleq1: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1043 <Merged from SubSample poleq1_Actual Protocol> <Merged from SubSample poleq1_All quarters> poleq2: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1044 <Merged from SubSample poleq2_All quarters> poleq3: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1045 <Merged from SubSample poleq3_All quarters> poleq4: This subsample has ""imaginary"" visits assigned to it, with data reflecting protocols that differ from the current protocols we are using.  In this instance, the different protocol is sampling poles in ALL quarters.  From FMH 1046 <Merged from SubSample poleq4_All quarters> seed_10x25_belt: From FMH 1047 <Merged from SubSample seed_Actual Protocol> seed_5 x 10 m belt: From FMH 1047 shrbq3_10 m belt: From FMH 1037 shrbq3_2 m belt: From FMH 1037 shrbq3_5m_belt: From FMH 1037 <Merged from SubSample shrbq3_Actual Protocol> shrbq4_10 m belt: From FMH 1036 shrbq4_2 m belt: From FMH 1036 shrbq4_5m_belt: From FMH 1036 <Merged from SubSample shrbq4_Actual Protocol>",,,,,,,,
CRLA,B:FPIPO1D09:14,8/11/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                            ,5,00Pre_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,10/21/01,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                              ,7,01Post_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,7/19/02,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info.                                                           ,9,01Yr01_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,8/14/03 9:03,ALTERNATE PROTOCOLS IN THIS READ!,The data contained in this read differs from the current protocols.  See metadata for more info. ,11,01Yr02_alt,Re01Year02_alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,8/14/03 9:19,"PASE, JUDU, DASA",,10,01Yr02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FPIPO1D09:14,7/18/11 15:26,"Barba, Taipale, Willams, Erdody",The wet plot,12,01Yr10,Re01year10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:01,,,,,,,Bybee,"Minniti, Frenzen",Forest,,,563928,4753519,10,NAD83,0,0,8/12/06 13:25,,,5860,feet,227,315,40,0,,,,Subsample comments:  Fuels_1:  Herbaceous:  Overstory:  Poles:  seedling_5X10m:  Shrubs: ,,,,,,,,
CRLA,B:FTSME1BY08:01,8/12/06 13:53,"Minniti, Frenzen",,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:01,9/9/07 15:07,"Minniti, Smith, Rupert",,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:01,8/16/11 13:48,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:02,,,,,,,Bybee,"Minniti, Frenzen",Forest,,,563931,4753524,10,NAD83,0,0,8/13/06,,,5860,feet,35,315,60,0,,,,Subsample comments:  Fuels_1:  Herbaceous:  Overstory:  Poles:  seedling_5x10m:  Shrubs: ,,,,,,,,
CRLA,B:FTSME1BY08:02,8/13/06 16:12,"Minniti, Frenzen",,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:02,9/9/07 16:12,"Minniti, Smith, Rupert",,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:02,8/16/11 13:49,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:03,,,,,,,Bybee,,Forest,,,563813,4753394,10,NAD83,0,0,8/13/06,,,5900,feet,249,315,60,4,,,,"Subsample comments:  Fuels_1:  Herbaceous:  Overstory:  Poles: O1Post Read---we only recorded dead poles this read, so for 01Post I entered all the poles from the PRE read, w/ their old DBH's and heights...based off of the new DBHs of the 2 dead trees (01post), I guessed which ones died and changed them to dead.   seedling_5x10m:  Shrubs: ",,,,,,,,
CRLA,B:FTSME1BY08:03,8/13/06 16:13,"Minniti, Frenzen",,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:03,9/9/07 16:13,"Minniti, Rupert, Smith",,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:03,8/15/11 13:49,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:04,,,,,,,Bybee,,Forest,,,563849,4753481,10,NAD83,0,0,8/13/06,,,5860,feet,228,0,1,1,,,,"Subsample comments:  Fuels_1: O1Post Read---we only recorded which poles had died since PRE read, so for 01Post I entered all the poles from the PRE read, w/ their old DBH's and heights and marked which ones had died. Herbaceous:  Overstory:  Poles:  seedling_5x10m:  Shrubs: ",,,,,,,,
CRLA,B:FTSME1BY08:04,8/13/06 16:14,Minniti Frenzen,,0,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:04,9/9/07 16:14,"Minniti, Smith, Rupert",,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:04,8/15/11 13:50,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:05,,,,,,,Bybee,PORE,Forest,,,565820,4754827,10,NAD83,0,0,7/25/07,,,6666,feet,246,0,6,6,,,"No PRE read, previously known as TSME 03 by PORE Crew.","Subsample comments:  Fuels_1:  Herbaceous:  Overstory: 25x15 m; all were dead before Bybee 2006, probably killed by Bybee 1996. Stump DBHs are rough estimates. NO TAGS. If char height isn't listed, it is unknown. Poles:  Seedling_Belt:  Shrub_Belt: ",L-1,,,,,,,
CRLA,B:FTSME1BY08:05,7/25/07 12:36,PORE crew and Calvin,,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:05,8/20/11 13:50,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:06,,,,,,,Bybee,Pt Reyes and Calvin Ferris,Forest,,,566085,4755177,10,NAD83,0,0,7/26/07,,,6700,feet,50,254,30,30,,,"No PRE read, previously known as TSME 04 by PORE Crew.","Subsample comments:  Fuels_1:  Herbaceous:  Overstory: 15x25m....(trees not seperated into Q1 and Q2). All trees in plot dead before Bybee 2006. Char height recorded only if snag is tall enough to show top of char, DBH values for stumps are estimates. Poles: 25x15m ...poles were sampled in whole plot Seedling_Belt:  Shrub_Belt: ",H-1,,,,,,,
CRLA,B:FTSME1BY08:06,7/26/07 9:36,Pt Reyes crew,no PRE,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:06,8/20/11 13:51,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:07,,,,,,,Bybee,PT REYES CREW,Forest,,,567103,4752024,10,NAD83,0,0,7/28/07,,,6629,feet,84,270,2,2,,,"No PRE read, previously known as TSME 09 by PORE Crew.",Subsample comments:  Fuels_1:  Herbaceous:  Overstory: 25x15 m Poles: 25x15 m (poles recorded in whole plot)...didnt seperate plot into Q1 and Q2 Seedling_Belt:  Shrub_Belt: ,L-4,,,,,,,
CRLA,B:FTSME1BY08:07,7/28/07 10:43,Pt Reyes crew,no PRE,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:07,8/19/11 13:51,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:08,,,,,,,Bybee,PORE Crew,Forest,,,566279,4753498,10,NAD83,0,0,7/24/07,,,6572,feet,279,180,17,15,,,"No PRE Read, previously known as TSME 01 by PORE Crew",Subsample comments:  Fuels1:  Herbaceous:  Overstory:  Poles:  seedling_belt:  Shrub_Belt: ,L-2,,,,,,,
CRLA,B:FTSME1BY08:08,7/24/07 16:17,PORE Crew,,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:08,8/17/11 13:52,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:09,,,,,,,Bybee,PORE Crew,Forest,,,566419,4753373,10,NAD83,0,0,7/26/07,,,6605,feet,284,280,22,22,,,"No PRE read, previously known as TSME 02 by PORE crew.",Subsample comments:  Fuels_1:  Herbaceous_Copy:  Overstory:  Poles:  seedling_belt:  Shrub_Belt: ,H-2,,,,,,,
CRLA,B:FTSME1BY08:09,7/26/07 15:00,PORE Crew,,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:09,8/17/11 13:52,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:10,,,,,,,Bybee,PORE Crew,Forest,,,566589,4753001,10,NAD83,0,0,7/27/07,,,6471,feet,290,290,10,10,,,"No PRE read, previously known as TSME 05 by PORE Crew",Subsample comments:  Fuels_1:  Herbaceous:  Overstory:  Poles:  Seedling_Belt:  Shrub_Belt: ,H-3,,,,,,,
CRLA,B:FTSME1BY08:10,7/27/07 11:44,PORE Crew,,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:10,8/18/11 13:54,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:11,,,,,,,Bybee,PORE Crew,Forest,,,566937,4752848,10,NAD83,0,0,7/28/07,,,6616,feet,310,224,33,11,,,"No PRE read, previously known as TSME 06 by PORE Crew.",Subsample comments:  Fuels_1:  Herbaceous:  Overstory:  Poles:  Seedling_Belt:  Shrub_Belt: ,L-3,,,,,,,
CRLA,B:FTSME1BY08:11,7/28/07 13:02,PORE Crew,,2,01Yr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,B:FTSME1BY08:11,8/18/11 13:54,,,3,01Yr05,Re01Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
